IsWon,Opportunity Type,Lead Source,Amount,Industry
TRUE,New Business / Add-on,Partner Referral,47820,Technology
FALSE,New Business,Phone Inquiry,12210,Healthcare
TRUE,Existing Business,Web,34530,Technology
FALSE,New Business / Add-on,Phone Inquiry,12150,Healthcare
FALSE,Existing Business,Phone Inquiry,11640,Healthcare
FALSE,New Business / Add-on,Partner Referral,60240,Technology
FALSE,New Business / Add-on,Web,34770,Healthcare
FALSE,New Business / Add-on,Web,35700,Technology
FALSE,New Business / Add-on,Phone Inquiry,11520,Healthcare
TRUE,New Business / Add-on,Partner Referral,51900,Banking
FALSE,New Business / Add-on,Web,35730,Banking
TRUE,New Business / Add-on,Partner Referral,62370,Banking
TRUE,New Business / Add-on,Web,15060,Banking
FALSE,Existing Business,Partner Referral,62370,Technology
FALSE,Existing Business,Web,41370,Energy
FALSE,New Business / Add-on,Partner Referral,61860,Technology
FALSE,New Business / Add-on,Web,14820,Banking
FALSE,New Business / Add-on,Partner Referral,66120,Banking
TRUE,New Business / Add-on,Web,29370,Energy
FALSE,New Business / Add-on,Web,37470,Technology
FALSE,New Business / Add-on,Partner Referral,53730,Banking
TRUE,New Business / Add-on,Partner Referral,50130,Energy
FALSE,New Business / Add-on,Web,47340,Energy
FALSE,New Business / Add-on,Phone Inquiry,12210,Healthcare
FALSE,Existing Business,Web,42870,Technology
FALSE,Existing Business,Web,27810,Energy
FALSE,New Business / Add-on,Partner Referral,56790,Technology
FALSE,New Business / Add-on,Web,29940,Technology
FALSE,New Business,Phone Inquiry,15270,Technology
TRUE,New Business / Add-on,Partner Referral,53490,Banking
FALSE,New Business / Add-on,Phone Inquiry,12450,Healthcare
FALSE,Existing Business,Web,39660,Energy
FALSE,New Business / Add-on,Web,45240,Technology
TRUE,New Business / Add-on,Partner Referral,42270,Healthcare
TRUE,New Business,Web,36180,Energy
FALSE,New Business / Add-on,Phone Inquiry,12630,Energy
FALSE,New Business,Web,41610,Energy
FALSE,New Business / Add-on,Partner Referral,53310,Healthcare
FALSE,New Business,Partner Referral,58200,Technology
FALSE,New Business / Add-on,Web,39840,Energy
TRUE,New Business / Add-on,Web,14850,Banking
FALSE,New Business / Add-on,Web,41520,Healthcare
FALSE,New Business,Partner Referral,47700,Energy
FALSE,Existing Business,Partner Referral,60390,Energy
TRUE,New Business / Add-on,Partner Referral,61980,Banking
FALSE,Existing Business,Web,47820,Technology
FALSE,New Business / Add-on,Web,36840,Technology
FALSE,New Business / Add-on,Partner Referral,41880,Banking
FALSE,Existing Business,Web,24330,Healthcare
FALSE,New Business / Add-on,Partner Referral,45390,Banking
FALSE,New Business / Add-on,Partner Referral,54420,Banking
FALSE,New Business / Add-on,Partner Referral,48300,Technology
FALSE,New Business / Add-on,Web,36360,Banking
FALSE,Existing Business,Partner Referral,60690,Energy
FALSE,Existing Business,Phone Inquiry,14970,Healthcare
FALSE,Existing Business,Phone Inquiry,12180,Energy
FALSE,Existing Business,Web,36000,Banking
FALSE,Existing Business,Phone Inquiry,12150,Banking
TRUE,New Business / Add-on,Partner Referral,47100,Banking
FALSE,New Business / Add-on,Web,26850,Healthcare
TRUE,New Business / Add-on,Phone Inquiry,11910,Healthcare
FALSE,Existing Business,Partner Referral,58800,Energy
TRUE,New Business / Add-on,Partner Referral,47940,Banking
FALSE,New Business / Add-on,Partner Referral,64620,Banking
TRUE,New Business / Add-on,Partner Referral,59820,Banking
FALSE,Existing Business,Partner Referral,62820,Banking
TRUE,New Business / Add-on,Web,35160,Energy
FALSE,New Business / Add-on,Partner Referral,56340,Technology
FALSE,Existing Business,Web,51870,Energy
TRUE,New Business / Add-on,Partner Referral,59100,Banking
FALSE,New Business / Add-on,Phone Inquiry,11640,Healthcare
TRUE,New Business / Add-on,Web,30270,Healthcare
FALSE,Existing Business,Phone Inquiry,14970,Energy
FALSE,New Business / Add-on,Partner Referral,45000,Technology
TRUE,New Business / Add-on,Partner Referral,56790,Banking
TRUE,New Business / Add-on,Partner Referral,60150,Energy
FALSE,New Business / Add-on,Partner Referral,46920,Banking
FALSE,New Business / Add-on,Partner Referral,56520,Banking
TRUE,New Business / Add-on,Partner Referral,53070,Banking
TRUE,New Business / Add-on,Partner Referral,41910,Banking
TRUE,New Business / Add-on,Partner Referral,49020,Technology
FALSE,New Business,Web,30030,Banking
TRUE,New Business / Add-on,Partner Referral,47940,Banking
FALSE,New Business,Web,41730,Healthcare
TRUE,New Business / Add-on,Phone Inquiry,15240,Energy
FALSE,New Business,Partner Referral,54060,Energy
FALSE,New Business / Add-on,Web,26790,Technology
TRUE,New Business / Add-on,Partner Referral,50250,Technology
FALSE,Existing Business,Partner Referral,48210,Energy
FALSE,New Business / Add-on,Partner Referral,58860,Technology
FALSE,Existing Business,Web,32010,Energy
FALSE,New Business / Add-on,Phone Inquiry,11730,Banking
TRUE,New Business / Add-on,Phone Inquiry,12540,Healthcare
FALSE,New Business,Web,29370,Technology
FALSE,New Business / Add-on,Web,32520,Banking
FALSE,Existing Business,Phone Inquiry,14670,Banking
TRUE,New Business / Add-on,Partner Referral,41640,Healthcare
FALSE,New Business / Add-on,Web,24090,Technology
TRUE,New Business / Add-on,Partner Referral,44940,Banking
FALSE,Existing Business,Phone Inquiry,15360,Energy
FALSE,New Business / Add-on,Partner Referral,42210,Banking
FALSE,Existing Business,Web,55020,Technology
FALSE,New Business / Add-on,Partner Referral,53520,Healthcare
FALSE,New Business,Phone Inquiry,14460,Energy
TRUE,New Business / Add-on,Partner Referral,44490,Energy
FALSE,New Business,Web,32310,Technology
FALSE,New Business,Partner Referral,69360,Technology
FALSE,New Business / Add-on,Phone Inquiry,11850,Energy
FALSE,Existing Business,Phone Inquiry,14430,Technology
FALSE,Existing Business,Phone Inquiry,15180,Energy
FALSE,New Business / Add-on,Partner Referral,50580,Banking
TRUE,New Business / Add-on,Partner Referral,42060,Banking
FALSE,Existing Business,Web,53850,Energy
FALSE,New Business,Partner Referral,58770,Banking
FALSE,New Business,Phone Inquiry,12000,Healthcare
TRUE,New Business / Add-on,Partner Referral,46980,Banking
FALSE,New Business,Partner Referral,62340,Energy
FALSE,Existing Business,Phone Inquiry,12420,Energy
TRUE,New Business / Add-on,Partner Referral,58080,Banking
TRUE,New Business / Add-on,Partner Referral,56640,Banking
FALSE,New Business,Phone Inquiry,12090,Energy
FALSE,Existing Business,Phone Inquiry,15600,Healthcare
FALSE,Existing Business,Web,46410,Energy
FALSE,New Business / Add-on,Web,39630,Technology
FALSE,New Business / Add-on,Phone Inquiry,11940,Healthcare
TRUE,New Business / Add-on,Partner Referral,50580,Banking
FALSE,New Business / Add-on,Web,40890,Energy
FALSE,New Business,Web,48510,Banking
FALSE,Existing Business,Web,45300,Technology
TRUE,Existing Business,Web,55470,Energy
FALSE,New Business / Add-on,Partner Referral,48360,Banking
FALSE,New Business / Add-on,Partner Referral,49920,Technology
FALSE,Existing Business,Web,52530,Technology
TRUE,New Business / Add-on,Partner Referral,59730,Banking
TRUE,New Business / Add-on,Partner Referral,48750,Banking
FALSE,New Business,Partner Referral,65640,Technology
TRUE,New Business / Add-on,Phone Inquiry,11970,Technology
FALSE,New Business / Add-on,Web,27330,Banking
FALSE,New Business,Phone Inquiry,12420,Energy
FALSE,New Business / Add-on,Partner Referral,45180,Banking
TRUE,New Business / Add-on,Partner Referral,59550,Banking
FALSE,New Business / Add-on,Partner Referral,56040,Energy
FALSE,New Business / Add-on,Partner Referral,44250,Energy
TRUE,Existing Business,Partner Referral,48270,Banking
FALSE,New Business / Add-on,Partner Referral,52890,Energy
FALSE,New Business / Add-on,Web,29520,Healthcare
FALSE,Existing Business,Phone Inquiry,11790,Healthcare
TRUE,New Business / Add-on,Partner Referral,47610,Technology
TRUE,New Business / Add-on,Partner Referral,47850,Banking
FALSE,Existing Business,Partner Referral,63090,Technology
FALSE,New Business / Add-on,Web,29400,Energy
TRUE,New Business / Add-on,Partner Referral,60030,Banking
TRUE,New Business / Add-on,Partner Referral,41610,Banking
FALSE,New Business / Add-on,Web,29880,Healthcare
TRUE,New Business / Add-on,Partner Referral,51480,Banking
TRUE,Existing Business,Web,47820,Banking
FALSE,New Business / Add-on,Phone Inquiry,12570,Technology
TRUE,New Business / Add-on,Web,30330,Healthcare
FALSE,New Business / Add-on,Partner Referral,47580,Healthcare
FALSE,New Business,Phone Inquiry,11700,Technology
TRUE,New Business / Add-on,Partner Referral,48330,Banking
FALSE,New Business / Add-on,Web,26490,Technology
TRUE,New Business / Add-on,Partner Referral,50700,Banking
FALSE,New Business / Add-on,Partner Referral,63300,Banking
TRUE,New Business / Add-on,Partner Referral,50580,Healthcare
FALSE,New Business / Add-on,Partner Referral,55620,Energy
FALSE,Existing Business,Phone Inquiry,15750,Technology
FALSE,New Business / Add-on,Partner Referral,58170,Energy
FALSE,New Business / Add-on,Phone Inquiry,12270,Energy
FALSE,Existing Business,Partner Referral,69480,Technology
FALSE,New Business / Add-on,Partner Referral,64920,Technology
FALSE,Existing Business,Phone Inquiry,12120,Healthcare
TRUE,New Business / Add-on,Partner Referral,40650,Banking
FALSE,New Business,Web,32940,Energy
TRUE,New Business / Add-on,Partner Referral,51150,Banking
FALSE,New Business / Add-on,Phone Inquiry,12090,Technology
FALSE,New Business,Partner Referral,54210,Banking
FALSE,New Business / Add-on,Web,33450,Banking
FALSE,Existing Business,Partner Referral,68760,Technology
TRUE,New Business / Add-on,Partner Referral,48030,Technology
TRUE,New Business / Add-on,Phone Inquiry,12000,Healthcare
FALSE,New Business,Web,40080,Technology
FALSE,New Business,Partner Referral,60180,Banking
FALSE,New Business / Add-on,Partner Referral,63210,Banking
FALSE,New Business,Partner Referral,51120,Banking
TRUE,New Business / Add-on,Web,29280,Energy
FALSE,New Business / Add-on,Phone Inquiry,11370,Healthcare
FALSE,New Business / Add-on,Partner Referral,41880,Technology
FALSE,New Business / Add-on,Partner Referral,63690,Banking
FALSE,Existing Business,Phone Inquiry,12330,Banking
FALSE,New Business,Partner Referral,63450,Energy
FALSE,New Business / Add-on,Phone Inquiry,15150,Healthcare
FALSE,New Business / Add-on,Phone Inquiry,11850,Banking
FALSE,New Business,Partner Referral,62910,Banking
FALSE,New Business / Add-on,Web,36570,Healthcare
FALSE,New Business / Add-on,Partner Referral,48690,Banking
FALSE,Existing Business,Phone Inquiry,11460,Energy
FALSE,Existing Business,Phone Inquiry,12480,Healthcare
FALSE,Existing Business,Web,54090,Energy
FALSE,Existing Business,Web,54060,Banking
FALSE,Existing Business,Web,44460,Energy
TRUE,New Business / Add-on,Partner Referral,51030,Banking
FALSE,Existing Business,Partner Referral,71250,Technology
FALSE,New Business / Add-on,Partner Referral,51540,Energy
FALSE,New Business / Add-on,Partner Referral,57000,Energy
FALSE,Existing Business,Phone Inquiry,12090,Healthcare
FALSE,Existing Business,Partner Referral,60780,Energy
FALSE,New Business / Add-on,Phone Inquiry,12720,Banking
FALSE,New Business,Phone Inquiry,14520,Healthcare
FALSE,New Business / Add-on,Phone Inquiry,12180,Technology
TRUE,New Business / Add-on,Partner Referral,61680,Banking
FALSE,Existing Business,Web,51180,Technology
FALSE,New Business,Partner Referral,53760,Energy
TRUE,New Business / Add-on,Partner Referral,59970,Healthcare
FALSE,New Business / Add-on,Web,33750,Healthcare
FALSE,New Business,Web,30570,Technology
FALSE,Existing Business,Partner Referral,69510,Healthcare
FALSE,New Business / Add-on,Partner Referral,62190,Technology
FALSE,Existing Business,Phone Inquiry,15660,Healthcare
FALSE,New Business / Add-on,Web,21060,Healthcare
FALSE,New Business / Add-on,Partner Referral,59460,Technology
FALSE,Existing Business,Web,40350,Healthcare
FALSE,Existing Business,Phone Inquiry,15000,Healthcare
FALSE,New Business / Add-on,Web,35730,Healthcare
FALSE,Existing Business,Web,46680,Technology
FALSE,New Business,Web,33060,Healthcare
TRUE,New Business,Partner Referral,70680,Technology
FALSE,Existing Business,Phone Inquiry,14490,Energy
FALSE,Existing Business,Web,27150,Healthcare
TRUE,New Business / Add-on,Partner Referral,47700,Banking
FALSE,New Business / Add-on,Phone Inquiry,12150,Healthcare
FALSE,Existing Business,Web,38850,Technology
FALSE,New Business / Add-on,Web,32760,Technology
FALSE,New Business / Add-on,Phone Inquiry,12420,Technology
FALSE,New Business / Add-on,Partner Referral,56850,Banking
TRUE,New Business / Add-on,Partner Referral,47790,Technology
FALSE,Existing Business,Partner Referral,69480,Energy
FALSE,New Business / Add-on,Web,29670,Banking
FALSE,New Business / Add-on,Partner Referral,50280,Energy
FALSE,New Business / Add-on,Partner Referral,57210,Technology
TRUE,New Business / Add-on,Partner Referral,56820,Banking
FALSE,New Business / Add-on,Partner Referral,44430,Technology
FALSE,New Business / Add-on,Partner Referral,53760,Technology
FALSE,New Business,Partner Referral,69960,Energy
FALSE,New Business / Add-on,Web,32520,Technology
FALSE,New Business / Add-on,Phone Inquiry,11580,Healthcare
FALSE,New Business / Add-on,Web,39030,Healthcare
TRUE,New Business / Add-on,Partner Referral,55500,Banking
TRUE,New Business / Add-on,Phone Inquiry,11670,Healthcare
FALSE,Existing Business,Phone Inquiry,14430,Technology
FALSE,New Business / Add-on,Phone Inquiry,11250,Technology
FALSE,Existing Business,Phone Inquiry,12090,Technology
FALSE,New Business,Phone Inquiry,12000,Technology
FALSE,New Business,Web,42600,Technology
TRUE,New Business / Add-on,Partner Referral,45330,Banking
FALSE,New Business / Add-on,Partner Referral,56160,Banking
TRUE,New Business / Add-on,Partner Referral,42000,Banking
FALSE,New Business / Add-on,Web,14640,Healthcare
TRUE,Existing Business,Web,44880,Technology
FALSE,New Business / Add-on,Web,39150,Healthcare
FALSE,New Business / Add-on,Web,30330,Healthcare
TRUE,New Business / Add-on,Partner Referral,62640,Banking
FALSE,New Business / Add-on,Partner Referral,42420,Healthcare
FALSE,New Business / Add-on,Web,27150,Healthcare
FALSE,New Business / Add-on,Partner Referral,42180,Banking
FALSE,Existing Business,Partner Referral,65370,Energy
FALSE,New Business / Add-on,Phone Inquiry,15870,Healthcare
TRUE,New Business / Add-on,Partner Referral,51720,Banking
FALSE,New Business,Phone Inquiry,11790,Energy
TRUE,New Business / Add-on,Web,30720,Energy
FALSE,New Business,Phone Inquiry,11430,Banking
FALSE,New Business,Web,44850,Healthcare
FALSE,New Business / Add-on,Partner Referral,45480,Technology
FALSE,New Business / Add-on,Web,15060,Energy
FALSE,New Business / Add-on,Web,26670,Healthcare
FALSE,Existing Business,Partner Referral,62580,Energy
TRUE,New Business / Add-on,Phone Inquiry,11700,Healthcare
FALSE,Existing Business,Web,53400,Technology
FALSE,New Business / Add-on,Phone Inquiry,12090,Energy
TRUE,New Business / Add-on,Partner Referral,44940,Banking
TRUE,New Business / Add-on,Partner Referral,44940,Energy
FALSE,Existing Business,Web,21690,Technology
FALSE,New Business / Add-on,Phone Inquiry,11520,Energy
FALSE,New Business / Add-on,Phone Inquiry,11550,Technology
FALSE,New Business / Add-on,Web,36720,Energy
FALSE,Existing Business,Phone Inquiry,12270,Healthcare
FALSE,New Business / Add-on,Web,21030,Technology
TRUE,New Business / Add-on,Partner Referral,60150,Banking
FALSE,New Business / Add-on,Web,26400,Healthcare
TRUE,New Business / Add-on,Partner Referral,61680,Healthcare
FALSE,New Business,Web,30210,Healthcare
TRUE,New Business,Partner Referral,60000,Banking
FALSE,New Business / Add-on,Phone Inquiry,12000,Banking
TRUE,New Business / Add-on,Partner Referral,59910,Banking
TRUE,New Business / Add-on,Partner Referral,56520,Technology
FALSE,Existing Business,Web,51840,Technology
FALSE,New Business / Add-on,Web,35040,Energy
TRUE,New Business / Add-on,Partner Referral,50310,Banking
TRUE,New Business / Add-on,Partner Referral,52980,Energy
FALSE,New Business / Add-on,Partner Referral,56460,Banking
TRUE,New Business,Partner Referral,62430,Technology
FALSE,Existing Business,Partner Referral,65340,Energy
FALSE,Existing Business,Partner Referral,64440,Technology
TRUE,New Business / Add-on,Partner Referral,56820,Energy
